word,proportion in topic 0,proportion in topic 1,proportion in topic 2,proportion in topic 3,proportion in topic 4,p(topic0|word),p(topic1|word),p(topic2|word),p(topic3|word),p(topic4|word)
undergraduate,0,0,0,0.0003620066,0,0,0,0,1.0,0
lafferty,0,0,0,0.00019311639,0,0,0,0,1.0,0
banking,0,0,0,0.00010849618,0,0,0,0,1.0,0
grow,4.393921e-05,0,9.956711e-05,0.00079480855,0.0002946145,0.035638059137296285,0,0.08075653781063229,0.6446505175060185,0.23895488554605285
rey,0,0,0,0,2.3510065e-05,0,0,0,0,1.0
prolonged,0,0.00026771927,0,0,0,0,1.0,0,0,0
defraud,0,0,0,2.5413849e-05,0,0,0,0,1.0,0
theoryondemand,0,0,0,0,2.3515422e-05,0,0,0,0,1.0
ab,9.4504525e-05,0,0,0,9.122425e-05,0.508830829360448,0,0,0,0.491169170639552
ecol,8.777603e-05,0.00010316724,0,0,0,0.4596969185318943,0.5403030814681057,0,0,0
original,0.00043898352,0,0.00019939845,0.000450188,0.00048676852,0.2786598084694031,0,0.1265749860213855,0.285772235419128,0.3089929700900834
though,9.8984274e-05,0.00027139974,3.9452498e-05,0,2.2719185e-05,0.22883590483310665,0.6274330486986359,0.09120790273480563,0,0.05252314373345185
uxv,0,0.00043614887,0,0,0,0,1.0,0,0,0
decade,0,0,9.790854e-05,0.000113521746,9.53097e-05,0,0,0.3191906631672615,0.3700911299870758,0.3107182068456627
af,0,0.0006054369,0,0,0,0,1.0,0,0,0
incorporate,0.0002290289,0.00027787103,0.00034264944,0.00031911617,0.00017671232,0.17023388429979117,0.2065375409359123,0.2546863963052107,0.2371944553153557,0.1313477231437301
fold,0,0,1.0548137e-05,0,0,0,0,1.0,0,0
meyer,0.00029707307,0.00026772587,0,0,1.9601252e-05,0.5083384170500929,0.4581207805194991,0,0,0.03354080243040807
cutthroat,0,0,0,2.5581412e-05,0,0,0,0,1.0,0
obe,0,0,0,2.558158e-05,0,0,0,0,1.0,0
surface,0,0.0017943594,1.054696e-05,0.00010862176,0,0,0.9377230375522588,0.005511787191019231,0.05676517525672195,0
calculative,0,0,0,0,0.00033341692,0,0,0,0,1.0
esss_esds,8.787428e-05,0,0,0,0,1.0,0,0,0,0
mix,0.00018353423,0,0.000576145,0.00015558102,2.3604285e-05,0.19548531014100712,0,0.6136614913369097,0.16571188784459248,0.025141310677490723
pride,0,0,1.05487e-05,0,0,0,0,1.0,0,0
remedial,2.0284557e-05,0,0,0,0,1.0,0,0,0,0
distrust,0,0,0,0,0.00013872691,0,0,0,0,1.0
exporter,1.10106875e-07,0,0.00027206208,0,0,0.0004045485862543253,0,0.9995954514137457,0,0
theorist,0,0,0,0,9.990572e-05,0,0,0,0,1.0
downward,0,0,1.0548187e-05,0,2.3495113e-05,0,0,0.30984619060712343,0,0.6901538093928765
kee,0,0.00010316606,0,0,0,0,1.0,0,0,0
nofimano,8.4570594e-05,0,0,0,0,1.0,0,0,0,0
shame,0,0,1.05487e-05,0,0,0,0,1.0,0,0
centrality,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
narrow,0.00029473734,0,0,0.00014882472,2.3580793e-05,0.63093620780029,0,0,0.31858503068491045,0.050478761514799506
ncov,0,0,0,0,2.3514054e-05,0,0,0,0,1.0
feminerdboard,0,0,0,0,2.3515466e-05,0,0,0,0,1.0
behavioral,0,0,0,2.557114e-05,0,0,0,0,1.0,0
petter_olsen,0,0,8.032827e-05,0,0.00013872863,0,0,0.3667004672774736,0,0.6332995327225265
ensemble,0,0,0,0.00015083644,0,0,0,0,1.0,0
darle,2.065873e-05,0,0,0,0,1.0,0,0,0,0
seventh,2.0663752e-05,0,0,0,0,1.0,0,0,0,0
federeal,0,0,1.054875e-05,0,0,0,0,1.0,0,0
bad,0.00013114423,0,0.00018045356,0.000111725094,0.00013819305,0.23355389333544044,0,0.321368543010548,0.19897047926480887,0.2461070843892027
occurrence,7.2537733e-07,0,2.7655853e-05,0.00030969735,6.177671e-05,0.0018140996290467182,0,0.06916465465293636,0.7745235840916289,0.15449766162638803
earn,2.06647e-05,0,0,0,0,1.0,0,0,0,0
infrequently,0,0,0,0.00010862508,0,0,0,0,1.0,0
algorithmic,0,0,0,0.00010862425,0,0,0,0,1.0,0
sophie,0,0.00010316626,0,0,0,0,1.0,0,0,0
tlt,0,0,0,0,2.3512013e-05,0,0,0,0,1.0
overrun,0,0,0,0,6.053604e-05,0,0,0,0,1.0
iuu_fish,0,0,0.0011924887,0,0,0,0,1.0,0,0
pedagogically,0,0,0,0,2.3511855e-05,0,0,0,0,1.0
coder,2.0658612e-05,0,0,0,0,1.0,0,0,0,0
itbitcom,1.7067192e-05,0,0,0,0,1.0,0,0,0,0
scholz,0,0,0,2.5581558e-05,2.3514143e-05,0,0,0,0.521054941735928,0.478945058264072
criticize,8.940275e-05,0,0,2.5581558e-05,5.9554848e-05,0.5122217317784452,0,0,0.1465662984836658,0.341211969737889
response,0.0003830866,0.00010830565,0.00018009389,3.4864952e-05,0.0010142206,0.22265075259835318,0.06294747665835942,0.10467095842874877,0.020263585262501473,0.5894672270520371
perch,0,0,1.0548107e-05,6.662503e-05,0,0,0,0.13668107287685333,0.8633189271231466,0
radically,2.213002e-05,0,0,6.466529e-05,0,0.2549679168891539,0,0,0.7450320831108461,0
span,0,0,1.05495155e-05,0.00015082881,0,0,0,0.06537132794258922,0.9346286720574107,0
lately,0,0.00043614887,0,0,0,0,1.0,0,0,0
ohlhorst,0,0,2.7637187e-05,0,0,0,0,1.0,0,0
echosounder,0,0.00026771927,0,0,0,0,1.0,0,0,0
battery,0,0,2.7666087e-05,0,0,0,0,1.0,0,0
prototype,9.819766e-05,0,0,0,0.0001656848,0.3721265157758702,0,0,0,0.6278734842241298
illegitimate,2.0871294e-05,0,1.0442482e-05,0,0,0.6665211534406471,0,0.33347884655935284,0,0
livelihood,3.9077735e-05,0,7.050137e-05,0,0,0.35661665351299876,0,0.6433833464870012,0,0
rpgs,0,0,0,0,0.00033341564,0,0,0,0,1.0
tunnel,0,0,0,2.558158e-05,0,0,0,0,1.0,0
discriminate,0,0,0,0.00015083644,0,0,0,0,1.0,0
agriopendata,0,0,0,2.5413166e-05,0,0,0,0,1.0,0
advise,2.066474e-05,0,0,0,2.351365e-05,0.4677567440830356,0,0,0,0.5322432559169644
sex,0,0,0,0.0001059084,0,0,0,0,1.0,0
cybernetic,0,0,0,0,2.3515579e-05,0,0,0,0,1.0
undergoe,0,0,6.2696075e-05,0,0,0,0,1.0,0,0
environmodel,2.065873e-05,0,0,0,0,1.0,0,0,0,0
hopefully,2.8805325e-05,0,4.0770432e-05,0,0,0.41401382291411243,0,0.5859861770858875,0,0
scrap,0,0,1.055509e-05,2.5554758e-05,0,0,0,0.2923050178476807,0.7076949821523193,0
surrey,0,0,0,0,2.3513965e-05,0,0,0,0,1.0
next,0.00019957499,0,4.6101726e-05,0.00040109147,9.1027054e-05,0.2705018685761869,0,0.062485800302215525,0.5436352090218196,0.12337712209977798
literature,0.001183847,0,0.00011222797,0.00025159807,0.0006781729,0.5318638411964961,0,0.05042036845600439,0.11303481111690951,0.30468097923059007
somehow,0,0,8.027191e-05,0,2.3515557e-05,0,0,0.7734258487039852,0,0.22657415129601474
importation,0,0,8.0301834e-05,0,0,0,0,1.0,0,0
love,0,0,1.014835e-05,0,0,0,0,1.0,0,0
derive,0.00018767708,0,0.000294646,0.00023405893,0.00013763302,0.21975852935545948,0,0.3450126530426898,0.2740688663243505,0.16115995127750024
zuurbier,0,0,2.7666192e-05,0,0,0,0,1.0,0,0
shproxy,0,0,1.054869e-05,0,0,0,0,1.0,0,0
copeland,0,0,1.0548137e-05,0,0,0,0,1.0,0,0
dataoecd,2.0284539e-05,0,0,0,0,1.0,0,0,0,0
removed,2.1147405e-05,0,2.7618478e-05,6.6115754e-05,0,0.1840799433182606,0,0.2404081185305511,0.5755119381511883,0
bailenson,8.0190985e-06,0,0,0,0,1.0,0,0,0,0
photographic,0,0,0,0,2.3511342e-05,0,0,0,0,1.0
sig,0,0,0,2.5581607e-05,2.3513561e-05,0,0,0,0.521061598525162,0.478938401474838
obscure,5.3684205e-05,0,0,0,0,1.0,0,0,0,0
rozenstraat,0,0,0,0,2.3513987e-05,0,0,0,0,1.0
free,0,0,0.00015776078,0,8.47314e-05,0,0,0.6505808906905575,0,0.34941910930944253
impermability,2.01603e-05,0,0,0,0,1.0,0,0,0,0
readily,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
meeple,0,0,0,0,2.351365e-05,0,0,0,0,1.0
origintrail,1.706021e-05,0,0,0,0,1.0,0,0,0,0
becker,0,0,0,6.663069e-05,0,0,0,0,1.0,0
educon,0,0,0,2.5581532e-05,0,0,0,0,1.0,0
premature,8.787436e-05,0,0,0,0,1.0,0,0,0,0
relativo,2.0160378e-05,0,0,0,0,1.0,0,0,0,0
exclude,0.00092739717,0,0.00020582555,0.00013667674,0.00016728458,0.6452876893044514,0,0.14321446892791886,0.09510037384115343,0.11639746792647637
manually,0,0,2.7665903e-05,0.0004896132,0,0,0,0.05348351006884332,0.9465164899311567,0
iattc,2.0160282e-05,0,0,0,0,1.0,0,0,0,0
readiness,0,0,2.7506108e-05,0,0,0,0,1.0,0,0
gutte,0,0,1.0548661e-05,0,0,0,0,1.0,0,0
degree,0.00021238346,0,0.0009037378,0.0008097508,0.0011194497,0.0697408914636447,0,0.29676265806392915,0.2658999167211888,0.36759653375123735
electron,0,0,0,2.5574385e-05,0,0,0,0,1.0,0
huntsinger,0.0001220294,0,0,0,0,1.0,0,0,0,0
burial,2.06647e-05,0,0,0,0,1.0,0,0,0,0
aspire,5.3887175e-05,0,0,0,0,1.0,0,0,0,0
entity,6.68379e-05,0.00026772666,0.0005898633,0.000266974,0.00013903218,0.050237665449493464,0.2012325705992516,0.44336153965387615,0.2006668498333756,0.10450137446400318
binkley,0,0.00010274906,0,0,0,0,1.0,0,0,0
inhabitant,0,0,0,0,0.0001387289,0,0,0,0,1.0
role_playing,0,0,0,0,0.0004503312,0,0,0,0,1.0
augment,5.3883476e-05,0.00043619235,4.6291214e-05,0.00010542581,0,0.08395773764285766,0.6796466337055009,0.07212796781220157,0.1642676608394398,0
beginner,0,0,0,0,6.127527e-05,0,0,0,0,1.0
csee,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
transshipment,0,0,1.0548137e-05,0,0,0,0,1.0,0,0
lloren,2.0083062e-05,0,0,0,0,1.0,0,0,0,0
externally,0,0,0,2.541312e-05,2.3514032e-05,0,0,0,0.5194072894528237,0.4805927105471763
varietal,0,0,0,0,2.3515579e-05,0,0,0,0,1.0
futile,2.0160223e-05,0,0,0,0,1.0,0,0,0,0
sporadically,0,0,0,0,2.3495113e-05,0,0,0,0,1.0
imprecise,2.0284479e-05,0,0,0,0,1.0,0,0,0,0
gephi,0.00015609777,0,0,0,0,1.0,0,0,0,0
stance,0.00018947547,0,0,0,0,1.0,0,0,0,0
audiovisual,0,0,1.0003933e-05,0,0,0,0,1.0,0,0
honestly,0,0,2.7665743e-05,0,0,0,0,1.0,0,0
inflict,0,0,0,0,2.3515513e-05,0,0,0,0,1.0
manipulate,2.143169e-05,0,0,2.558158e-05,6.0354974e-05,0.19960920481637376,0,0,0.23826020244936175,0.5621305927342645
lle,0,0,0,0,2.351365e-05,0,0,0,0,1.0
milan,0,0,0,0,6.127439e-05,0,0,0,0,1.0
integral,0,0,2.7637157e-05,0,6.127527e-05,0,0,0.31083570900924884,0,0.6891642909907512
subtopic,0,0,0,0.00032013396,0,0,0,0,1.0,0
histopathology,0,0,4.4866552e-05,0,0,0,0,1.0,0,0
related,0.00037045704,0.0013031646,0.0017195984,0.0016000114,0.0002783803,0.0702739612486752,0.2472042130389231,0.32619974733121765,0.3035146440617925,0.0528074343193915
push,0.00019156915,0.0002691272,2.7665825e-05,0,5.9749123e-05,0.34950776393456884,0.49100829777920074,0.050474830411357384,0,0.10900910787487304
wastage,0,0,1.054869e-05,0,0,0,0,1.0,0,0
third_country,0,0,0.00034492018,0,0,0,0,1.0,0,0
barolo,0,0,2.766622e-05,0,0,0,0,1.0,0,0
hierarchically,0,0,0,0,2.351365e-05,0,0,0,0,1.0
miller,0,0,0,2.5581558e-05,2.3495159e-05,0,0,0,0.5212565061576615,0.4787434938423385
aminimalui,0,0,1.0003933e-05,0,0,0,0,1.0,0,0
whole,0.000107301414,0.0011383768,0.00035867168,4.2918295e-05,0.00010349816,0.06128825564518191,0.6502162846814825,0.20486553452269865,0.024514005210975028,0.05911591993966192
norwegian,0.00018263345,0.00015266525,1.1993311e-05,0.00021703343,0.00022709969,0.23076528720479492,0.19289916646400485,0.015154069008508053,0.27423116159779504,0.28695031572489715
cognitive,0.00015811625,0.00010337377,0,0.00019578524,0.0012643902,0.09183912645982667,0.060042891610393855,0,0.11371851423780752,0.734399467691972
eg,0.0015724963,0.0063930326,0.0020063182,0.0020753357,0.002951255,0.10484400274458303,0.42624656539031136,0.13376847703585035,0.13837012440660812,0.19677083042264715
focused,0,0,1.214442e-05,7.594695e-05,4.8933798e-05,0,0,0.08862912104062555,0.5542554699527176,0.3571154090066569
percentage,0.00027335674,0,0.00024906962,0.00044805856,0,0.2816702577442882,0,0.25664450322813126,0.46168523902758046,0
theappendix,0,0,0,0,2.3513987e-05,0,0,0,0,1.0
annexe,0,0,1.054868e-05,0,0,0,0,1.0,0,0
invariably,2.0160205e-05,0,0,0,2.3515175e-05,0.46159198233927623,0,0,0,0.5384080176607238
bind,0,0,0.0002901067,3.0101448e-05,2.3510489e-05,0,0,0.844023766684857,0.08757584105284111,0.0684003922623019
fraudulent,0,0,1.6439959e-05,0.00017829066,0,0,0,0.08442410776416238,0.9155758922358376,0
presumption,0,0,2.7665743e-05,0,0,0,0,1.0,0,0
juul,0,0,0,0,9.9905235e-05,0,0,0,0,1.0
image,0,0,0.000117142845,0.0001446357,0.000491669,0,0,0.1554757802286484,0.19196519596208483,0.6525590238092668
undermine,2.75704e-05,0,4.159387e-05,0,6.0919025e-05,0.21194420430514574,0,0.31974797455179715,0,0.4683078211430571
positively,0.00043148547,0,4.2005933e-05,0.00015685032,0,0.6845262729319831,0,0.06663993720905274,0.2488337898589642,0
multiti,0,0,0,0,2.3513672e-05,0,0,0,0,1.0
digitalmckinsey,1.7064653e-05,0,0,0,0,1.0,0,0,0,0
affective,0,0,0,0,6.123379e-05,0,0,0,0,1.0
clearly,0.00026839567,0.00043811236,0.000510694,3.5289115e-05,0.0001423131,0.19242533278549942,0.3141031161457719,0.36614026462694255,0.02530040685614511,0.102030879585641
tapestry,8.042681e-06,0,0,0,0,1.0,0,0,0,0
french,5.6051806e-05,0,0,2.3413313e-05,2.2645767e-05,0.5489307557836316,0,0,0.22929301780444022,0.22177622641192818
methodological,0.00042620397,0,0,9.366156e-05,0.0007028497,0.34857173518322243,0,0,0.07660128742558638,0.5748269773911912
multiple,0.00038581513,0.00199357,0.00026685232,0.00048912433,0.0003167693,0.11176143730570275,0.577489660797367,0.07730075021885427,0.1416876466375422,0.09176050504053385
english,0,0,1.1523618e-05,0.00034708876,3.4787332e-05,0,0,0.029292390684551688,0.8822801625077267,0.08842744680772165
level,0.003329108,0.0004632149,0.0017122657,0.0016922799,0.0021468543,0.35629353231250677,0.049574983788009605,0.18325304515101426,0.18111409933629494,0.22976433941217445
ili,0,0,0,0,2.3513672e-05,0,0,0,0,1.0
legislative,7.869297e-05,0,0.00043810613,0,0,0.15226993872458802,0,0.847730061275412,0,0
ground,0.0001429084,0.0003997054,0.00010334075,0.00011249467,6.936852e-05,0.1726326775572474,0.48284227443634864,0.12483515185014725,0.13589304321910578,0.08379685293715096
signifikant,0,0,0,2.5398267e-05,0,0,0,0,1.0,0
altered,0,0,0,0,2.3495046e-05,0,0,0,0,1.0
tsevat,5.3887587e-05,0,0,0,0,1.0,0,0,0,0
combine,0.0003429489,0.0002819727,0.00037045492,0.0005634065,0.001553187,0.1102031455707939,0.0906090648680875,0.11904192933469536,0.18104496401807912,0.49910089620834414
discrepancy,0,0,0,0.00023540341,6.127182e-05,0,0,0,0.7934717316236013,0.20652826837639868
remove,0.00019723274,0.00010746619,0.00011155922,0.00048990396,0,0.2176572391381659,0.11859488527614702,0.12311176409578801,0.5406361114898991,0
hanneman,5.388296e-05,0,0,0,0,1.0,0,0,0,0
applied,0,0,1.054869e-05,0,0,0,0,1.0,0,0
theorise,0,0,0,0,2.3513516e-05,0,0,0,0,1.0
stachowitsch,0,0,0,6.662484e-05,0,0,0,0,1.0,0
dualism,0,0,0,0,2.351486e-05,0,0,0,0,1.0
inenglish,0,0,2.7665743e-05,0,0,0,0,1.0,0,0
eradication,0,0,0,2.5581532e-05,0,0,0,0,1.0,0
poultry,2.0549362e-05,0,0.00013337485,0,0,0.1335031128483161,0,0.8664968871516839,0,0
adger,5.3887943e-05,0,0,0,0,1.0,0,0,0,0
academically,2.066468e-05,0,0,0,0,1.0,0,0,0,0
atlantic,2.016032e-05,0,0,0,0,1.0,0,0,0,0
cs,0,0,0,0.0001086286,0,0,0,0,1.0,0
spivak,0,0,0,0,0.00029445416,0,0,0,0,1.0
sunstein,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
triantafyllou,0,0,1.014835e-05,0,0,0,0,1.0,0,0
pork,0,0,7.9921905e-05,0,0,0,0,1.0,0,0
usually,0.00027956258,0.00043616176,0.00022728753,0.0003722345,0.00028837362,0.17433218603068754,0.2719857361791695,0.14173403346931468,0.23212138999077006,0.17982665433005826
osler,5.3579864e-05,0,0,0,0,1.0,0,0,0,0
groeneveld,2.0658688e-05,0,0,0,0,1.0,0,0,0,0
controlbase,0,0,1.054873e-05,0,0,0,0,1.0,0,0
clearmaticscom,0,0,0,2.541324e-05,0,0,0,0,1.0,0
formally,7.9822654e-05,0,0,7.573727e-05,0,0.5131312250663506,0,0,0.48686877493364944,0
disband,2.0160167e-05,0,0,0,0,1.0,0,0,0,0
warranty,0,0,0.00011546098,0,0,0,0,1.0,0,0
assertion,2.053596e-05,0,0,0,2.365571e-05,0.46470205119839875,0,0,0,0.5352979488016013
ethnologist,0,0.000103166356,0,0,0,0,1.0,0,0,0
private,0,0.00078642054,0.00046784806,0.0015080529,0.00013609027,0,0.2713280911239392,0.16141531801343148,0.520303197941059,0.046953392921570365
intuition,0,0.00026772363,0,0.00019753203,5.7225836e-05,0,0.5124078686676161,0,0.3780651230590417,0.10952700827334216
glossary,5.3887175e-05,0.00043616362,1.0547473e-05,0,0,0.10764554825579072,0.8712847169892258,0.02106973475498347,0,0
keep_track,3.139125e-05,0,0.0002891168,0,1.7803759e-05,0.0927879186762177,0,0.8545867874150977,0,0.05262529390868455
refusal,2.066468e-05,0,0,0,0,1.0,0,0,0,0
mard,2.0160338e-05,0,0,0,0,1.0,0,0,0,0
virus,0,0,0,0,0.00025549775,0,0,0,0,1.0
production,0.0006164706,0.0011674727,0.0023434504,0.00048645047,0.00049516244,0.12066349287405113,0.22851265816457286,0.45869003732172625,0.09521429685393469,0.09691951478571505
nadanasabesan,0,0,1.0148359e-05,0,0,0,0,1.0,0,0
clothing,2.028419e-05,0,0,0,6.127585e-05,0.24870253777662826,0,0,0,0.7512974622233718
adequacy,0,0,0,0,2.3513987e-05,0,0,0,0,1.0
otherhave,1.9685327e-05,0,0,0,0,1.0,0,0,0,0
derivation,0,0,0,2.5581458e-05,0,0,0,0,1.0,0
anti,5.3432243e-05,0,0,2.5580506e-05,0.00010042987,0.29776785155851887,0,0,0.14255535616750767,0.5596767922739735
centralised,0,0,0,0.0002776612,0,0,0,0,1.0,0
authorisation,0,0,1.0548157e-05,0,0,0,0,1.0,0,0
iso_iso,0,0,0.0006096369,0,0,0,0,1.0,0,0
farm,0,0,0.00051247084,4.6555608e-05,6.1275794e-05,0,0,0.8261631276468722,0.07505310239295095,0.09878376996017686
ampatzidou,0,0,0,0,6.125902e-05,0,0,0,0,1.0
mismatching,0,0,0,2.5581532e-05,0,0,0,0,1.0,0
birth,0,0,1.0003933e-05,0,0,0,0,1.0,0,0
drift,0,0.00010316694,0,0.00015083616,0,0,0.4061640931861202,0,0.5938359068138799,0
enthusiastic,0,0,2.7344342e-05,0,0,0,0,1.0,0,0
scatter,0,0,0,0,6.122591e-05,0,0,0,0,1.0
ect,0,0,0,0,0.0004893187,0,0,0,0,1.0
colorant,0,0,0,2.541307e-05,0,0,0,0,1.0,0
tykhonov,0,0,0,0,2.3515604e-05,0,0,0,0,1.0
lofoten,0,0.0006713345,0,0,0.00024034939,0,0.7363676296607015,0,0,0.2636323703392985
honest,0,0,0,2.5413627e-05,0,0,0,0,1.0,0
dolore,0,0,0,2.5185094e-05,0,0,0,0,1.0,0
return,0.00015166237,0,0,7.1984716e-05,6.1353916e-05,0.5321468032873937,0,0,0.25257705850155626,0.21527613821105002
infringement,6.21689e-05,0,2.3335717e-05,0,0,0.7270823867476487,0,0.2729176132523513,0,0
frederiksen,0,0,1.0548157e-05,0,0,0,0,1.0,0,0
freight,0,0,0,0,2.3515533e-05,0,0,0,0,1.0
scan,0,0,2.7666192e-05,0,0,0,0,1.0,0,0
deployment,0,0.00027035762,1.055505e-05,2.3404786e-05,2.4947409e-05,0,0.8210946532732332,0.03205641124026264,0.07108194163860385,0.0757669938479003
integration,0.0008801204,0.00027446589,4.0431903e-05,0.00022977931,0.00038222503,0.4870555712862681,0.15188847050193105,0.02237487539649977,0.1271590750239025,0.2115220077913986
canhelp,0,0,0,0,2.3514054e-05,0,0,0,0,1.0
environmentally,0,0,0,2.5413627e-05,0,0,0,0,1.0,0
bachelor,0,0,0,0,9.973959e-05,0,0,0,0,1.0
angl,0,0,0,2.5574385e-05,0,0,0,0,1.0,0
non_regulatory,0,0,0.0001685426,0,0,0,0,1.0,0,0
disadvantage,0,0,0.00013317491,0,0,0,0,1.0,0,0
belong,0,0.00077871565,0.000115627154,0,6.035722e-05,0,0.8156652682175357,0.12111359690869589,0,0.06322113487376843
anglo,1.9685343e-05,0,0,0,0,1.0,0,0,0,0
foggy,0,0,1.0003904e-05,0,0,0,0,1.0,0,0
finished,0,0,2.7665928e-05,0,0,0,0,1.0,0,0
wessely,0,0,0,0,2.3514054e-05,0,0,0,0,1.0
reform,0.00060024316,0,1.054688e-05,2.7512615e-05,9.9927915e-05,0.8130835884144522,0,0.014286701516694061,0.03726832236445643,0.13536138770439735
able,0.00027782065,0,0.00042560042,0.00035336145,0.0002596401,0.2110421448455767,0,0.32330074654994323,0.26842553746924436,0.1972315711352357
immature,2.016032e-05,0,0,0,0,1.0,0,0,0,0
reliability,0,0,6.274811e-05,0,6.126662e-05,0,0,0.5059730569267249,0,0.49402694307327516
absorption,5.3887943e-05,0,0,0,0,1.0,0,0,0,0
exhaustive,0.00013013817,0,9.105475e-05,3.177088e-05,6.1334904e-05,0.41405887931434315,0,0.28970769200478586,0.10108498447185503,0.19514844420901595
reconstruction,0,0,1.0003943e-05,0,0,0,0,1.0,0,0
dwell,0,0.00010316694,0,0.00010862849,0,0,0.487106539289542,0,0.5128934607104579,0
purse,2.0658688e-05,0,0,0,0,1.0,0,0,0,0
virtue,2.0664602e-05,0,0,0.00032013303,0,0.06063599090834158,0,0,0.9393640090916584,0
outbreak,2.026265e-05,0,0,0,0.0002942422,0.06442714834228422,0,0,0,0.9355728516577158
dia,0,0,0,0,2.3515579e-05,0,0,0,0,1.0
fidelity,0,0,1.0003943e-05,0,0,0,0,1.0,0,0
fabric,0,0,0,0.00010854089,0,0,0,0,1.0,0
waste,0.0005592209,0,0.00012440179,0,1.4565329e-05,0.8009603209483905,0,0.1781780646689778,0,0.02086161438263166
inference,0,0,4.479007e-05,0.0008259883,0,0,0,0.051436820694874805,0.9485631793051252,0
transparency,0.001047665,0.00010316764,0.0018968793,0.00027531214,0.00026198887,0.2922346544154244,0.028777479467524736,0.5291136498200963,0.07679529779918116,0.07307891849777334
divide,6.110289e-05,0,0.00018981894,0.00036684115,0.00023524677,0.07163211008710263,0,0.22252844962877558,0.4300550526099035,0.27578438767421826
openly,0,0,0,0,6.127433e-05,0,0,0,0,1.0
flexibility,0.00061633915,0,1.4189576e-05,4.0030005e-05,0,0.9191426812439492,0,0.021160825263510232,0.059696493492540637,0
iteration,9.063077e-05,0,0,0.00015083644,0.00017447943,0.21789037678377854,0,0,0.36263410864293505,0.4194755145732864
tifie,1.9685327e-05,0,0,0,0,1.0,0,0,0,0
thoughwe,0,0,0,0,2.3513965e-05,0,0,0,0,1.0
continental,2.0160012e-05,0,0,2.5581678e-05,0,0.4407360630156728,0,0,0.5592639369843272,0
art,0.0007692262,0.00028715815,9.102046e-05,8.8313915e-05,5.6837067e-05,0.5951202964216015,0.22216306637607172,0.07041898228217235,0.06832503232581158,0.04397262259434289
dill,0,0,0,0,2.3511746e-05,0,0,0,0,1.0
eighteenth,0,0,0,0,2.3515398e-05,0,0,0,0,1.0
skype,2.06647e-05,0,0,0,0,1.0,0,0,0,0
cschool,2.0663752e-05,0,0,0,0,1.0,0,0,0,0
grimmer,0,0,0,2.5574385e-05,0,0,0,0,1.0,0
earlycareer,2.0658688e-05,0,0,0,0,1.0,0,0,0,0
homke,0,0,0,6.663069e-05,0,0,0,0,1.0,0
week,0,0,6.2734835e-05,0,9.9905614e-05,0,0,0.38572713722054086,0,0.6142728627794591
lme,0,0,2.7665743e-05,0,0,0,0,1.0,0,0
disagreement,0.00012342616,0,0,0,2.1578511e-05,0.8511874733118941,0,0,0,0.1488125266881058
subcreation,0,0,0,0,2.351365e-05,0,0,0,0,1.0
nurre,0,0,0,6.662484e-05,0,0,0,0,1.0,0
ambiguity,0,0,8.016977e-05,0,2.3500108e-05,0,0,0.7733178727529502,0,0.22668212724704984
hide,0.0001232187,0,0.00016658092,0.0005547166,8.214454e-05,0.13297066904188928,0,0.17976472701755797,0.5986188522250713,0.08864575171548146
edge,0,0,0,6.647036e-05,0,0,0,0,1.0,0
coral,0.0001257107,0,0,0.00035794024,0,0.2599203158961423,0,0,0.7400796841038577,0
formore,0,0,0,0,2.3514032e-05,0,0,0,0,1.0
smoothly,8.116334e-06,0,0,2.5576848e-05,0,0.24088951355294436,0,0,0.7591104864470557,0
oocyte,2.028444e-05,0,0,0,0,1.0,0,0,0,0
familiarise,0,0,0,0,2.3515107e-05,0,0,0,0,1.0
profile,3.4779634e-05,0,0.00012551734,0,2.3623854e-05,0.18910111600015606,0,0.6824531066160645,0,0.12844577738377946
enz,0,0,0,0,2.3511699e-05,0,0,0,0,1.0
sg,0,0,1.054873e-05,0,0,0,0,1.0,0,0
esrc,2.2898486e-05,0,0,0,5.8606598e-05,0.2809454958985575,0,0,0,0.7190545041014424
appositive,0,0,0,0.0001086287,0,0,0,0,1.0,0
sorting,0,0.00010316615,0,0,0,0,1.0,0,0,0
full_text,0,0,2.7666116e-05,0.0005302834,6.174619e-05,0,0,0.044644680589810116,0.8557157806346779,0.09963953877551203
hospitality,2.0157551e-05,0.00010316803,0,0,0,0.16344987913161788,0.8365501208683821,0,0,0
usual,5.538278e-05,0.00010316891,1.02696395e-05,0.00014893421,6.195938e-05,0.1458535827873817,0.2717009652538099,0.027045657053422687,0.39222638640684543,0.16317340849854028
shell,0,0,0,2.5574385e-05,0,0,0,0,1.0,0
severity,0,0,1.0548157e-05,0,2.35141e-05,0,0,0.3096728714073835,0,0.6903271285926166
ctbp,0,0,0,0,0.00068422366,0,0,0,0,1.0
adhere,0,0,4.5165005e-05,0,6.127509e-05,0,0,0.4243232370737196,0,0.5756767629262804
permanent,1.9970532e-05,0,0,0,2.3202148e-05,0.4625733617724663,0,0,0,0.5374266382275338
pancake,0,0,2.7344342e-05,0,0,0,0,1.0,0,0
villa,5.3887892e-05,0,0,0,0,1.0,0,0,0,0
